cosmoslide_011|う た ご ・ え に ・|u t a g o e n i|F#4/Gb4 G4 F#4/Gb4 F#4/Gb4 G4 A4 A4|0.20270270270270271 0.6081081081081081 0.20270270270270271 0.40540540540540543 0.40540540540540543 1.2162162162162162 0.20270270270270271|0.115411 0.08878029999999999 0.5491207 0.07026879999999999 0.6165164 0.33336479999999996 0.0550929 1.5068085999999998|0 0 1 1 0 1 1
cosmoslide_012|こ こ ろ に そ お と ・|k o k o r o n i s o o t o|D4 G4 A4 G4 D5 G4 G4 G4|0.40540540540540543 0.40540540540540543 0.40540540540540543 0.8108108108108109 0.6081081081081081 0.20270270270270271 0.40540540540540543 0.10135135135135136|0.0346056 0.3120541 0.10215679999999999 0.3799819 0.030298799999999997 0.34283929999999996 0.08492029999999999 0.6079837 0.1784062 0.5400509 0.1754551 0.0913625 0.5087013|0 0 0 0 0 0 1 1
cosmoslide_013|し み わ た る お と が ・|sh i m i w a t a r u o t o g a|G4 A4 G4 A4 C5 B4 A4 G4 G4|0.8108108108108109 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.8108108108108109 0.8108108108108109 0.40540540540540543 0.10135135135135136|0.1091331 0.7183132999999999 0.08807849999999999 0.3723158 0.058952899999999996 0.29055369999999997 0.0908858 0.3565905 0.0501145 0.40424859999999996 0.6867314 0.1252749 0.7615780999999999 0.0513794 0.4545304|0 0 0 0 0 0 0 1 1
cosmoslide_014|ぼ く の|b o k u n o|D5 G4 G4|0.6081081081081081 0.20270270270270271 0.40540540540540543|0.0158671 0.4737539 0.1231533 0.1635404 0.0382492 0.43232149999999997|0 0 0
cosmoslide_015|む ね ・ を ・|m u n e o|E4 D4 D4 G4 G4|0.40540540540540543 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.10135135135135136|0.031231 0.3212929 0.0534792 0.7765643999999999 0.5263654|0 1 1 1 1
cosmoslide_016|し ・ め つ け る|sh i m e ts u k e r u|F#4/Gb4 F#4/Gb4 G4 A4 G4 G4|0.40540540540540543 0.40540540540540543 0.40540540540540543 0.6081081081081081 0.20270270270270271 0.40540540540540543|0.12350749999999999 0.7530416 0.0582269 0.2494972 0.1558042 0.5382914 0.0705379 0.1704917 0.013600399999999999 0.42350869999999996|1 1 0 0 0 0
cosmoslide_017|ふ うぃ に ・|f u w i n i|D5 G4 G4 G4|0.6081081081081081 0.20270270270270271 0.40540540540540543 0.10135135135135136|0.034990099999999996 0.5470389999999999 0.0642242 0.1456161 0.0525999 0.5481218|0 0 1 1
cosmoslide_018|ゆ れ た こ す も す に|y u r e t a k o s u m o s u n i|G4 A4 G4 A4 C5 B4 A4 G4|0.8108108108108109 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.8108108108108109 0.8108108108108109 0.6081081081081081|0.0995615 0.6538467 0.0828667 0.3037355 0.078253 0.3070465 0.0957985 0.2814389 0.1284243 0.34452 0.058675899999999996 0.6428041 0.16902609999999998 0.8100769999999999 0.046320099999999996 0.5530345999999999|0 0 0 0 0 0 0 0
cosmoslide_019|お も うぃ ・ で を|o m o w i d e o|D4 G4 F#4/Gb4 F#4/Gb4 G4 A4|0.40540540540540543 0.6081081081081081 0.20270270270270271 0.40540540540540543 0.40540540540540543 0.8108108108108109|0.3008999 0.0753783 0.6095986 0.046671 0.5593509999999999 0.038951 0.38670309999999997 0.8895576|0 0 1 1 0 0
cosmoslide_020|か さ ね て ・|k a s a n e t e|A4 G4 F#4/Gb4 G4 G4|0.40540540540540543 0.8108108108108109 0.8108108108108109 1.6216216216216217 1.6216216216216217|0.0186347 0.2625017 0.14490509999999998 0.7126987 0.07930569999999999 0.7350979 0.0912958 3.2174962|0 0 0 1 1
cosmoslide_021|な が れ て く ・ ・|n a g a r e t e k u|D4 D4 B3 E4 D4 D4 D4|0.20270270270270271 0.20270270270270271 0.20270270270270271 0.20270270270270271 0.20270270270270271 0.6081081081081081 0.10135135135135136|0.0284237 0.1347496 0.0375474 0.18461619999999998 0.0322463 0.11439669999999999 0.078253 0.1199263 0.0832508 0.9114416|0 0 0 0 1 1 1
cosmoslide_022|き せ つ ・ と と も に ・|k i s e ts u t o t o m o n i|B3 C4 D4 D4 B3 A3 C4 B3 B3|0.20270270270270271 0.20270270270270271 0.20270270270270271 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.20270270270270271 0.20270270270270271 0.30405405405405406|0.0407056 0.1193095 0.0831657 0.070486 0.1312874 0.5123289999999999 0.0961494 0.2958173 0.1091331 0.3077483 0.053689299999999995 0.21545889999999998 0.0543911 0.48281799999999997|0 0 1 1 0 0 0 1 1
cosmoslide_023|か わ あ て く|k a w a a t e k u|A3 B3 A3 G3 E4|0.20270270270270271 0.40540540540540543 0.40540540540540543 0.8108108108108109 0.30405405405405406|0.0155173 0.11599309999999999 0.041488399999999995 0.4589561 0.2291789 0.1683835 0.6551748 0.1548252 0.3424428|0 0 0 0 0
cosmoslide_024|い ろ ん な ・ こ と ・ ・|i r o N n a k o t o|E4 F#4/Gb4 G4 E4 E4 D4 D4 D4 D4|0.20270270270270271 0.40540540540540543 0.20270270270270271 0.20270270270270271 0.40540540540540543 0.20270270270270271 0.20270270270270271 1.6216216216216217 0.30405405405405406|0.1684369 0.030880099999999997 0.35055939999999997 0.1740515 0.0926403 0.5134242 0.08593049999999999 0.1435223 0.0659785 2.1026469|0 0 0 1 1 0 1 1 1
cosmoslide_025|お も い で ・ の|o m o i d e n o|D4 D4 E4 D4 D4 G4|0.20270270270270271 0.40540540540540543 0.20270270270270271 0.20270270270270271 0.40540540540540543 0.40540540540540543|0.163549 0.050774599999999996 0.40516959999999996 0.17348139999999998 0.047022 0.45765069999999997 0.1343349 0.3652976|0 0 0 1 1 0
cosmoslide_026|あ の ば ・ しょ に ・ で ん わ わ も お ・|a n o b a sh o n i d e N w a w a m o o|E4 F#4/Gb4 G4 G4 A4 G4 G4 A4 B4 C5 B4 A4 G4 G4|0.20270270270270271 0.20270270270270271 0.20270270270270271 0.40540540540540543 0.20270270270270271 0.20270270270270271 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.20270270270270271 0.20270270270270271 0.6081081081081081|0.15149769999999999 0.0549891 0.1589623 0.0438638 0.4716919 0.1360847 0.1715951 0.0529875 0.4726761 0.11474759999999999 0.3968795 0.3217847 0.0828149 0.3344174 0.0540402 0.39161589999999996 0.049127399999999995 0.158052 0.7952707999999999|0 0 1 1 0 1 1 0 0 0 0 0 1 1
cosmoslide_027|な い ん ・ だ よ ・|n a i N d a y o|G4 F#4/Gb4 E4 E4 F#4/Gb4 D4 D4|0.40540540540540543 0.6081081081081081 0.20270270270270271 0.40540540540540543 0.20270270270270271 0.20270270270270271 1.2162162162162162|0.0382492 0.3473962 0.5978953 0.6138028 0.0343892 0.1772097 0.1038694 1.3660937|0 0 1 1 0 1 1
cosmoslide_028|き み の し ら な い|k i m i n o sh i r a n a i|B3 D4 F#4/Gb4 F#4/Gb4 G4 D4 D4|0.40540540540540543 0.40540540540540543 0.20270270270270271 0.20270270270270271 0.6081081081081081 0.20270270270270271 0.30405405405405406|0.040178599999999995 0.2858581 0.0761065 0.39301949999999997 0.0593038 0.1091331 0.09193849999999999 0.11123849999999999 0.0838676 0.5561927999999999 0.0719366 0.2165354 0.3386046|0 0 0 0 0 0 0
cosmoslide_029|せ か い に|s e k a i n i|D4 G4 A4 G4|0.20270270270270271 0.6081081081081081 0.20270270270270271 0.40540540540540543|0.07895479999999999 0.09790399999999999 0.11123849999999999 0.5916347 0.172297 0.061760199999999994 0.3375662|0 0 0 0
cosmoslide_030|な じ ん で い く ・|n a j i N d e i k u|G4 A4 B4 C5 B4 G4 G4|0.20270270270270271 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.20270270270270271 0.20270270270270271 0.10135135135135136|0.0231601 0.08176209999999999 0.1024658 0.3780131 0.38381309999999996 0.0501801 0.3784338 0.1328425 0.0958755 0.3290768|0 0 0 0 0 1 1
cosmoslide_031|い ま の ぼ く わ|i m a n o b o k u w a|G4 F#4/Gb4 E4 D4 D4 G4|0.40540540540540543 0.40540540540540543 0.40540540540540543 0.6081081081081081 0.20270270270270271 0.30405405405405406|0.3641281 0.0512691 0.35833299999999996 0.0614093 0.27967549999999997 0.1129931 0.48776529999999996 0.1188238 0.17115439999999998 0.0433865 0.31266099999999997|0 0 0 0 0 0
cosmoslide_032|ど ん な ・ い ろ ・|d o N n a i r o|F#4/Gb4 G4 F#4/Gb4 F#4/Gb4 G4 A4 A4|0.20270270270270271 0.6081081081081081 0.20270270270270271 0.40540540540540543 0.40540540540540543 1.2162162162162162 0.30405405405405406|0.0144519 0.1732979 0.5428453999999999 0.0929912 0.5683471 0.4177107 0.030178299999999998 1.5615507|0 0 1 1 0 1 1
cosmoslide_033|ぼ く ら わ き い と|b o k u r a w a k i i t o|D4 G4 A4 G4 D5 G4 G4|0.40540540540540543 0.40540540540540543 0.40540540540540543 0.8108108108108109 0.6081081081081081 0.20270270270270271 0.40540540540540543|0.031231 0.28107909999999997 0.12381299999999999 0.3824881 0.0263807 0.36559939999999996 0.060756599999999994 0.630598 0.1547391 0.5976419 0.1369352 0.0749729 0.4400415|0 0 0 0 0 0 0
cosmoslide_034|か わ あ て い く か ら|k a w a a t e i k u k a r a|G4 A4 G4 A4 C5 B4 A4 G4|0.8108108108108109 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.8108108108108109 0.8108108108108109 0.40540540540540543|0.0319328 0.7088388 0.0993076 0.3965286 0.2933609 0.1161513 0.4071354 0.2901233 0.113344 0.7018206 0.11123849999999999 0.8172699999999999 0.038951099999999995 0.4474105|0 0 0 0 0 0 0 0
cosmoslide_035|そ お と|s o o t o|D5 G4 G4|0.6081081081081081 0.20270270270270271 0.40540540540540543|0.1080804 0.5691189999999999 0.1456852 0.0954476 0.4488142|0 0 0
cosmoslide_036|い ま ・ を ・|i m a o|E4 D4 D4 G4 G4|0.40540540540540543 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.10135135135135136|0.35179699999999997 0.058952899999999996 0.747088 0.5186453|0 1 1 1 1
cosmoslide_037|お ・ い て い こ ・|o i t e i k o|F#4/Gb4 F#4/Gb4 G4 A4 G4 G4 G4|0.40540540540540543 0.40540540540540543 0.40540540540540543 0.6081081081081081 0.20270270270270271 0.40540540540540543 0.10135135135135136|0.7749881 0.3077563 0.132526 0.6154966 0.1186076 0.07895479999999999 0.507317|1 1 0 0 0 1 1
cosmoslide_038|い つ か ・|i ts u k a|D5 G4 G4 G4|0.6081081081081081 0.20270270270270271 0.40540540540540543 0.10135135135135136|0.52221 0.129135 0.129135 0.0614093 0.45934149999999996|0 0 1 1
cosmoslide_039|あ の ゆ め の つ づ き に|a n o y u m e n o ts u z u k i n i|B4 B4 A4 G4 A4 C5 B4 A4 G4|0.6081081081081081 0.20270270270270271 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.8108108108108109 0.8108108108108109 0.6081081081081081|0.5657036999999999 0.0433789 0.1699631 0.0614167 0.31358379999999997 0.0684275 0.348103 0.050882 0.2705518 0.13822969999999998 0.30812819999999996 0.094341 0.663976 0.1424696 0.8049881 0.0403547 0.6509385999999999|0 0 0 0 0 0 0 0 0
cosmoslide_040|な る よ お に ・|n a r u y o o n i|A4 G4 F#4/Gb4 G4 A4 A4|0.40540540540540543 0.8108108108108109 0.40540540540540543 0.40540540540540543 1.2162162162162162 0.20270270270270271|0.027721899999999997 0.34283929999999996 0.030880099999999997 0.7649844 0.0421092 0.3718476 0.40857679999999996 0.0463202 1.4804726|0 0 0 0 1 1
cosmoslide_041|ね え|n e e|A4 G4|0.8108108108108109 0.6081081081081081|0.0561457 0.7204187 0.7018206|0 0
cosmoslide_042|お も い で を ・|o m o i d e o|F#4/Gb4 G4 F#4/Gb4 E4 D4 D4|0.40540540540540543 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.20270270270270271|0.3132211 0.0775512 0.3656485 0.3667012 0.07228749999999999 0.42951659999999997 0.5951413999999999|0 0 0 0 1 1
cosmoslide_043|え が ・ く に わ ね|e g a k u n i w a n e|E4 D4 D4 B3 D4 F#4/Gb4 G4|0.40540540540540543 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.6081081081081081|0.3339658 0.0808469 0.6633981999999999 0.14000579999999999 0.33667959999999997 0.0807093 0.3572267 0.054742 0.3372597 0.0494434 0.6288311999999999|0 1 1 0 0 0 0
cosmoslide_044|ひ と り じゃ ちょ ・ と|h i t o r i j a ch o t o|D4 G4 F#4/Gb4 G4 A4 A4 D5|0.40540540540540543 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.30405405405405406|0.0515838 0.30494099999999996 0.1084634 0.3803546 0.0336874 0.2755315 0.1239149 0.2700904 0.1341442 0.635402 0.17440239999999999 0.3242411|0 0 0 0 1 1 0
cosmoslide_045|お ・ き す ぎ て|o k i s u g i t e|B4 B4 A4 G4 F#4/Gb4 G4|0.40540540540540543 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.40540540540540543|0.6833967 0.132995 0.2754196 0.13163629999999998 0.33682249999999997 0.06777699999999999 0.3190793 0.0876472 0.48283099999999995|1 1 0 0 0 0
cosmoslide_046|す こ し さ み し い か ら|s u k o sh i s a m i sh i i k a r a|D5 G4 G4 G4 D5 E5 D5 B4 A4|0.6081081081081081 0.20270270270270271 0.6081081081081081 0.20270270270270271 0.6081081081081081 0.20270270270270271 0.6081081081081081 0.20270270270270271 0.40540540540540543|0.1283983 0.5113111 0.0929912 0.11018589999999999 0.093693 0.4982926 0.1091331 0.1231695 0.07860389999999999 0.4979416 0.11287989999999999 0.2003826 0.5306767 0.07895479999999999 0.1697416 0.0565955 0.5175927|0 0 0 0 0 0 0 0 0
cosmoslide_047|き み の い ろ も ・|k i m i n o i r o m o|A4 B4 C5 B4 A4 G4 G4|0.20270270270270271 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.6081081081081081 0.10135135135135136|0.0305292 0.11334409999999999 0.0371964 0.4210924 0.0343892 0.40025259999999996 0.4345629 0.0207037 0.3077483 0.0677709 0.6946526|0 0 0 0 0 1 1
cosmoslide_048|え が い て ・ ・|e g a i t e|A4 B4 C5 D5 D5 D5|0.40540540540540543 0.40540540540540543 0.40540540540540543 1.6216216216216217 1.2162162162162162 0.10135135135135136|0.3179593 0.050882 0.4466845 0.3319854 0.07228749999999999 2.9844918|0 0 0 1 1 1
cosmoslide_049|な が れ て く|n a g a r e t e k u|G4 F#4/Gb4 E4 D4 G4|0.40540540540540543 0.40540540540540543 0.40540540540540543 0.8108108108108109 0.30405405405405406|0.026669199999999997 0.33652289999999996 0.0487765 0.37722859999999997 0.0456183 0.26388449999999997 0.1000095 0.7119968999999999 0.11902779999999999 0.36031559999999996|0 0 0 0 0
cosmoslide_050|き せ つ の|k i s e ts u n o|F#4/Gb4 G4 A4 B4|0.20270270270270271 0.6081081081081081 0.20270270270270271 0.30405405405405406|0.0171946 0.06792709999999999 0.13471239999999998 0.48259539999999995 0.1264206 0.1658704 0.0369557 0.3761758|0 0 0 0
cosmoslide_051|は な の い ろ を ・|h a n a n o i r o o|B4 C5 B4 A4 B4 G4 G4|0.20270270270270271 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.20270270270270271 0.20270270270270271 0.10135135135135136|0.024563699999999997 0.1494878 0.056847499999999995 0.36775389999999997 0.0407056 0.39301949999999997 0.3603849 0.0319328 0.2152182 0.314593|0 0 0 0 0 1 1
cosmoslide_052|こ の ふぃ る む に と じ こ ・ め て ・|k o n o f i r u m u n i t o j i k o m e t e|G4 F#4/Gb4 E4 D4 D4 G4 G4 A4 B4 B4 C5 D5 D5|0.40540540540540543 0.40540540540540543 0.40540540540540543 0.6081081081081081 0.20270270270270271 0.6081081081081081 0.20270270270270271 0.6081081081081081 0.20270270270270271 0.40540540540540543 0.40540540540540543 1.2162162162162162 0.20270270270270271|0.019348499999999998 0.3810401 0.025967399999999998 0.3268855 0.07771399999999999 0.3659994 0.037898299999999996 0.5340853999999999 0.0424602 0.1715951 0.0614093 0.531629 0.0797566 0.1030677 0.0979039 0.5207509 0.0894821 0.5586491 0.0466711 0.3231883 0.0835167 1.4183299|0 0 0 0 0 0 0 0 1 1 0 1 1
cosmoslide_053|こ こ ろ に そ お と|k o k o r o n i s o o t o|D4 G4 A4 G4 D5 G4 G4|0.40540540540540543 0.40540540540540543 0.40540540540540543 0.8108108108108109 0.6081081081081081 0.20270270270270271 0.40540540540540543|0.031231 0.3435703 0.0785747 0.3842468 0.0322837 0.3337157 0.0638656 0.6509609 0.163151 0.5340853999999999 0.1782624 0.0968631 0.4979298|0 0 0 0 0 0 0
cosmoslide_054|た め て く け し き を|t a m e t e k u k e sh i k i o|G4 A4 G4 A4 C5 B4 A4 G4|0.8108108108108109 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.8108108108108109 0.8108108108108109 0.40540540540540543|0.021773999999999998 0.6775901999999999 0.11169409999999999 0.3065909 0.09790399999999999 0.30494099999999996 0.1028167 0.3105556 0.0947457 0.2533573 0.1529968 0.6860296 0.1196604 0.8774961 0.4198191|0 0 0 0 0 0 0 0
cosmoslide_055|い つ か|i ts u k a|D5 G4 G4|0.6081081081081081 0.20270270270270271 0.40540540540540543|0.47449579999999997 0.14211859999999998 0.1301877 0.07193669999999999 0.4491651|0 0 0
cosmoslide_056|き み ・ と ・|k i m i t o|E4 D4 D4 G4 G4|0.40540540540540543 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.10135135135135136|0.058601999999999994 0.3540684 0.0593039 0.6796902 0.11863059999999999 0.5660183|0 1 1 1 1
cosmoslide_057|み ・ れ た な ら ・|m i r e t a n a r a|F#4/Gb4 F#4/Gb4 G4 A4 B4 G4 G4|0.40540540540540543 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.10135135135135136|0.031581899999999996 0.8028827 0.025616399999999998 0.3105556 0.09509669999999999 0.3910785 0.057106699999999996 0.2929372 0.0750948 0.4319706|1 1 0 0 0 1 1
cosmoslide_058|き い と|k i i t o|D5 G4 G4|0.6081081081081081 0.20270270270270271 0.40540540540540543|0.0201659 0.5521342 0.18461329999999998 0.0783857 0.43604869999999996|0 0 0
cosmoslide_059|な み だ も う た ご え も ・|n a m i d a m o u t a g o e m o|F#4/Gb4 G4 A4 G4 A4 C5 B4 A4 G4 G4|0.40540540540540543 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.8108108108108109 0.8108108108108109 0.6081081081081081 0.10135135135135136|0.0480747 0.3407338 0.038951099999999995 0.2880973 0.11825669999999999 0.37618779999999996 0.046331899999999995 0.3728802 0.3341803 0.0877275 0.33161019999999997 0.07228749999999999 0.7874426999999999 0.7919317 0.043585599999999995 0.7095414999999999|0 0 0 0 0 0 0 0 1 1
cosmoslide_060|き ら め い て ・|k i r a m e i t e|A4 G4 B4 C5 D5 D5|0.40540540540540543 0.8108108108108109 0.40540540540540543 0.40540540540540543 1.2162162162162162 0.20270270270270271|0.0241484 0.3776438 0.0487765 0.7021715 0.0803584 0.3541938 0.3767523 0.08710369999999999 1.4298814|0 0 0 0 1 1
cosmoslide_061|さ く ら の む こ お に ね が い を こ め た な ら|s a k u r a n o m u k o o n i n e g a i o k o m e t a n a r a|D4 G4 A4 G4 G4 D5 C5 B4 C5 B4 A4 G4 A4 C5 B4 A4 G4|0.40540540540540543 0.40540540540540543 0.40540540540540543 0.6081081081081081 0.20270270270270271 0.6081081081081081 0.20270270270270271 0.8108108108108109 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.40540540540540543 0.8108108108108109 0.8108108108108109 0.6081081081081081|0.1635241 0.305292 0.1193095 0.3782812 0.024635499999999998 0.3543476 0.0788392 0.5103390999999999 0.046231299999999996 0.10129859999999999 0.1314707 0.6048266 0.1634685 0.0395315 0.7543989999999999 0.056601 0.3601531 0.045043799999999995 0.40580309999999997 0.40499999999999997 0.3212259 0.12089259999999999 0.32827999999999996 0.0406015 0.3075015 0.0968512 0.7334025 0.0729893 0.8558701 0.0316302 0.6000082999999999|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
cosmoslide_062|い つ か ・ ま た ・ ・|i ts u k a m a t a|D4 G4 F#4/Gb4 F#4/Gb4 G4 A4 A4 A4|0.40540540540540543 0.6081081081081081 0.20270270270270271 0.40540540540540543 0.40540540540540543 1.6216216216216217 1.2162162162162162 0.10135135135135136|0.2473917 0.1653725 0.5150425 0.08807849999999999 0.5547668 0.0466933 0.33652299999999996 0.0775512 2.9849766|0 0 1 1 0 1 1 1
cosmoslide_063|あ え る ・ よ ね ・ ・|a e r u y o n e|A4 B4 A4 A4 G4 G4 G4 G4|0.40540540540540543 0.6081081081081081 0.20270270270270271 0.40540540540540543 0.40540540540540543 1.6216216216216217 1.2162162162162162 0.10135135135135136|0.3867924 0.6006028 0.030978699999999998 0.5235991 0.08625229999999999 0.3624886 0.0453174 2.9793542|0 0 1 1 0 1 1 1
natsuzoranoselfish_000|さ わ ぎ た ・ て た き の うぉ の こ と ・ ば も|s a w a g i t a t e t a k i n o w o n o k o t o b a m o|F4 F4 F4 F4 F4 C4 C4 C4 F4 C4 F4 C4 F4 F4 G4 G4|0.14705882352941177 0.14705882352941177 0.14705882352941177 0.14705882352941177 0.29411764705882354 0.29411764705882354 0.29411764705882354 0.29411764705882354 0.29411764705882354 0.29411764705882354 0.29411764705882354 0.14705882352941177 0.14705882352941177 0.14705882352941177 0.4411764705882353 0.5882352941176471|0.0953701 0.0887616 0.06580609999999999 0.077638 0.0663445 0.0651597 0.0790727 0.35038929999999996 0.11203099999999999 0.2161372 0.062227599999999994 0.1942648 0.0997352 0.21168189999999998 0.08231809999999999 0.1989319 0.1139862 0.2056535 0.0704284 0.1788854 0.1151146 0.08569589999999999 0.0897602 0.20531839999999998 0.0638924 0.3850914 0.052241699999999995 0.49208189999999996|0 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0
natsuzoranoselfish_001|き が つ け ・ ば う や む や に な ’あっ ・ て る き ま ぐ ・ れ に わ ・|k i g a ts u k e b a u y a m u y a n i n a edg a cl t e r u k i m a g u r e n i w a|F4 F4 F4 F4 F4 C4 C4 C4 F4 C4 F4 C4 F4 F4 G4 G4 G4 A#4/Bb4 A4 A4 G4 F4 C4 C4|0.14705882352941177 0.14705882352941177 0.14705882352941177 0.14705882352941177 0.29411764705882354 0.29411764705882354 0.29411764705882354 0.29411764705882354 0.29411764705882354 0.29411764705882354 0.29411764705882354 0.14705882352941177 0.14705882352941177 0.14705882352941177 0.4411764705882353 0.29411764705882354 0.29411764705882354 0.8823529411764706 0.29411764705882354 0.29411764705882354 0.5882352941176471 0.14705882352941177 0.14705882352941177 0.8823529411764706|0.0291845 0.0965837 0.034169399999999996 0.0592361 0.10518279999999999 0.0725256 0.07104479999999999 0.3392134 0.0707392 0.2994636 0.28638179999999996 0.0592361 0.20654499999999998 0.0814872 0.18907259999999998 0.08 0.238 0.056999999999999995 0.22516429999999998 0.0688357 0.147 0.047409 0.1291347 0.12024939999999999 0.0080243 0.3984629 0.031719699999999997 0.1885114 0.1054886 0.1780819 0.1159181 0.7716098 0.1113902 0.5429999999999999 0.08684449999999999 0.46265219999999996 0.0570001 0.1145032 0.0687868 0.980358|0 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1
natsuzoranoselfish_002|・あ き れ て ・ る み た ・ い|gts a k i r e t e r u m i t a i|C4 C4 F4 E4 E4 E4 D4 C4 C4 C4|0.29411764705882354 0.29411764705882354 0.29411764705882354 0.5882352941176471 0.14705882352941177 0.14705882352941177 0.14705882352941177 0.14705882352941177 0.8823529411764706 0.14705882352941177|0.024286799999999997 0.1812626 0.10736 0.2155605 0.061851699999999996 0.2004808 0.0935192 0.705718 0.027950799999999998 0.0947367 0.0427429 0.0790731 0.0688479 1.0471358 0.1516696|0 0 0 1 1 0 0 1 1 0
natsuzoranoselfish_003|しゃ か い じょ ・ うぉ せ い き に し て み ・ た り|sh a k a i j o w o s e i k i n i sh i t e m i t a r i|F4 F4 F4 F4 F4 C4 C4 C4 F4 C4 F4 C4 F4 F4 G4 G4|0.14705882352941177 0.14705882352941177 0.14705882352941177 0.14705882352941177 0.29411764705882354 0.29411764705882354 0.29411764705882354 0.29411764705882354 0.29411764705882354 0.29411764705882354 0.29411764705882354 0.14705882352941177 0.14705882352941177 0.14705882352941177 0.4411764705882353 0.5882352941176471|0.1297199 0.08826909999999999 0.0776331 0.14096 0.037307 0.0636273 0.4054429 0.0841953 0.1582043 0.121361 0.294 0.1668864 0.1271136 0.2164041 0.0775959 0.1460259 0.1479741 0.19356869999999998 0.1004313 0.0996199 0.0689699 0.1847277 0.0945819 0.4144675 0.0348049 0.4299877|0 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0
natsuzoranoselfish_004|し た か ・ ぶ り よ そ うぉ うぉ て みっ ・ た り で も|sh i t a k a b u r i y o s o w o w o t e m i cl t a r i d e m o|F4 F4 F4 F4 C4 C4 C4 F4 C4 F4 C4 F4 F4 G4 G4 G4 A#4/Bb4|0.29411764705882354 0.14705882352941177 0.14705882352941177 0.29411764705882354 0.29411764705882354 0.29411764705882354 0.29411764705882354 0.29411764705882354 0.29411764705882354 0.29411764705882354 0.14705882352941177 0.14705882352941177 0.14705882352941177 0.4411764705882353 0.29411764705882354 0.29411764705882354 0.5882352941176471|0.11459989999999999 0.1969821 0.09768399999999999 0.06521539999999999 0.0811185 0.3737236 0.07441389999999999 0.2553629 0.0324996 0.23873919999999998 0.0552608 0.17834909999999998 0.1191677 0.2651872 0.0523185 0.2296015 0.0511777 0.1771161 0.1030822 0.0660173 0.08098269999999999 0.18708049999999998 0.10603259999999999 0.0076487 0.3976166 0.0376216 0.206013 0.09332889999999999 0.17344089999999998 0.11521719999999999 0.589|0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0
natsuzoranoselfish_005|す ・ ぐ に つ か れ て ・ し ま ・ う な ・ ・|s u g u n i ts u k a r e t e sh i m a u n a|A#4/Bb4 A#4/Bb4 A#4/Bb4 C5 G4 A#4/Bb4 A4 G4 G4 F4 E4 E4 F4 F4 F4 F4|0.29411764705882354 0.29411764705882354 0.29411764705882354 0.29411764705882354 0.29411764705882354 0.5882352941176471 0.29411764705882354 0.29411764705882354 0.29411764705882354 0.5882352941176471 0.29411764705882354 0.8823529411764706 0.14705882352941177 0.14705882352941177 0.8823529411764706 0.14705882352941177|0.09729929999999999 0.5418586 0.055089599999999996 0.24636509999999998 0.0386867 0.19120669999999998 0.133155 0.1695416 0.09509669999999999 0.5580874 0.044294599999999996 0.1804009 0.09921709999999999 0.4437134 0.1442866 0.490969 0.098031 1.1125831 0.1615013 0.0489156 1.1039999999999999|1 1 0 0 0 0 0 1 1 0 1 1 0 1 1 1
